<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.10	00:00:00	148.126	148.668	147.042	147.572	143397	0	50
2023.05.11	00:00:00	147.517	147.602	146.130	146.883	147752	0	50
2023.05.12	00:00:00	146.718	147.471	146.664	147.257	121114	0	50
2023.05.15	00:00:00	147.327	148.176	147.114	148.006	121850	0	50
2023.05.16	00:00:00	148.002	148.502	147.607	148.147	126605	0	50
2023.05.17	00:00:00	148.101	149.253	148.005	149.244	130136	0	50
2023.05.18	00:00:00	149.213	149.451	148.773	149.384	128386	0	50
2023.05.19	00:00:00	149.389	149.799	148.713	149.063	135419	0	50
2023.05.22	00:00:00	149.019	149.921	148.841	149.844	126942	0	50
2023.05.23	00:00:00	149.860	150.053	149.105	149.250	143016	0	50
2023.05.24	00:00:00	149.250	149.938	148.840	149.917	149304	0	50
2023.05.25	00:00:00	149.901	150.316	149.291	150.186	150906	0	50
2023.05.26	00:00:00	150.163	150.935	149.795	150.796	139249	0	50
2023.05.29	00:00:00	150.571	151.066	150.095	150.378	75811	0	50
2023.05.30	00:00:00	150.209	150.625	149.733	150.048	141040	0	50
2023.05.31	00:00:00	150.049	150.101	148.590	148.924	143234	0	50
2023.06.01	00:00:00	148.952	149.680	148.621	149.374	133942	0	50
2023.06.02	00:00:00	149.346	149.962	149.248	149.844	123811	0	50
2023.06.05	00:00:00	149.833	150.199	149.224	149.519	122480	0	50
2023.06.06	00:00:00	149.509	149.695	148.825	149.300	121955	0	50
2023.06.07	00:00:00	149.288	150.022	148.633	149.964	124663	0	50
2023.06.08	00:00:00	149.785	150.046	149.586	149.795	125332	0	50
2023.06.09	00:00:00	149.759	150.440	149.596	149.814	119215	0	50
2023.06.12	00:00:00	149.734	150.345	149.664	150.186	114031	0	50
2023.06.13	00:00:00	150.105	151.376	150.033	151.344	135224	0	50
2023.06.14	00:00:00	151.329	151.783	150.918	151.719	126975	0	50
2023.06.15	00:00:00	151.597	153.688	151.552	153.539	147452	0	50
2023.06.16	00:00:00	153.510	155.236	153.092	155.234	144830	0	50
2023.06.19	00:00:00	154.980	155.326	154.651	155.055	92532	0	50
2023.06.20	00:00:00	155.016	155.381	154.050	154.410	138041	0	50
2023.06.21	00:00:00	154.435	155.908	154.275	155.887	139635	0	50
2023.06.22	00:00:00	155.858	156.930	155.610	156.779	129815	0	50
2023.06.23	00:00:00	156.785	156.827	155.056	156.586	141590	0	50
2023.06.26	00:00:00	156.466	156.725	155.752	156.495	130420	0	50
2023.06.27	00:00:00	156.487	157.940	156.390	157.906	123468	0	50
2023.06.28	00:00:00	157.906	158.003	157.229	157.674	130726	0	50
2023.06.29	00:00:00	157.619	157.920	157.246	157.290	128906	0	50
2023.06.30	00:00:00	157.189	157.883	156.684	157.435	129976	0	50
2023.07.03	00:00:00	157.426	157.954	157.256	157.878	109465	0	50
2023.07.04	00:00:00	157.732	157.910	157.133	157.173	75033	0	50
2023.07.05	00:00:00	157.135	157.721	156.786	157.004	108404	0	50
2023.07.06	00:00:00	156.962	157.154	155.841	156.913	133547	0	50
2023.07.07	00:00:00	156.757	156.936	155.383	155.827	130557	0	50
2023.07.10	00:00:00	155.766	156.671	155.327	155.472	109140	0	50
2023.07.11	00:00:00	155.451	155.671	154.180	154.502	108635	0	50
2023.07.12	00:00:00	154.524	154.529	153.294	154.188	124051	0	50
2023.07.13	00:00:00	154.056	155.131	153.883	154.982	128312	0	50
2023.07.14	00:00:00	154.931	156.134	154.175	155.845	124695	0	50
2023.07.17	00:00:00	155.671	156.341	155.097	155.884	96933	0	50
2023.07.18	00:00:00	155.818	156.143	154.871	155.887	113504	0	50
2023.07.19	00:00:00	155.870	157.205	155.760	156.471	126972	0	50
2023.07.20	00:00:00	156.267	156.623	155.866	155.889	130290	0	50
2023.07.21	00:00:00	155.887	158.046	155.587	157.804	124864	0	50
2023.07.24	00:00:00	157.493	157.782	156.240	156.547	123809	0	50
2023.07.25	00:00:00	156.441	156.890	155.615	155.780	104241	0	50
2023.07.26	00:00:00	155.790	155.988	155.145	155.468	110218	0	50
