<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.17	00:00:00	160.626	161.645	160.483	161.514	171381	0	150
2023.02.20	00:00:00	161.351	161.724	161.168	161.645	145684	0	150
2023.02.21	00:00:00	161.519	163.754	161.434	163.526	172535	0	150
2023.02.22	00:00:00	163.501	163.568	162.392	162.512	182673	0	150
2023.02.23	00:00:00	162.233	162.850	161.672	161.821	157106	0	150
2023.02.24	00:00:00	161.717	163.120	161.211	162.950	184863	0	150
2023.02.27	00:00:00	162.972	164.336	162.608	164.324	155089	0	150
2023.02.28	00:00:00	164.232	166.011	163.715	163.784	161599	0	150
2023.03.01	00:00:00	163.607	164.509	162.864	163.794	178876	0	150
2023.03.02	00:00:00	163.784	163.935	163.072	163.391	171508	0	150
2023.03.03	00:00:00	163.342	163.642	163.096	163.608	156421	0	150
2023.03.06	00:00:00	163.416	163.780	162.983	163.451	143513	0	150
2023.03.07	00:00:00	163.402	163.860	162.049	162.196	152801	0	150
2023.03.08	00:00:00	162.196	162.984	161.708	162.669	141199	0	150
2023.03.09	00:00:00	162.540	162.645	161.612	162.322	147210	0	150
2023.03.10	00:00:00	162.344	164.234	161.947	162.499	202283	0	150
2023.03.13	00:00:00	162.281	163.062	160.045	162.330	244651	0	150
2023.03.14	00:00:00	162.214	164.083	161.861	163.161	204992	0	150
2023.03.15	00:00:00	163.148	164.140	159.212	160.846	225122	0	150
2023.03.16	00:00:00	160.840	162.105	158.560	161.981	203577	0	150
2023.03.17	00:00:00	161.929	162.184	160.116	160.507	179388	0	150
2023.03.20	00:00:00	160.642	161.737	158.953	161.226	202555	0	150
2023.03.21	00:00:00	161.203	162.264	160.759	161.823	145260	0	150
2023.03.22	00:00:00	161.860	163.341	160.787	161.327	159370	0	150
2023.03.23	00:00:00	161.110	161.856	159.940	160.768	175125	0	150
2023.03.24	00:00:00	160.621	160.846	158.259	159.864	164194	0	150
2023.03.27	00:00:00	159.543	161.852	159.493	161.669	134003	0	150
2023.03.28	00:00:00	161.536	161.781	160.732	161.530	128894	0	150
2023.03.29	00:00:00	161.447	163.681	161.351	163.627	135784	0	150
2023.03.30	00:00:00	163.585	164.455	162.979	164.365	130818	0	150
2023.03.31	00:00:00	164.281	165.472	163.625	163.760	139517	0	150
2023.04.03	00:00:00	164.406	164.903	163.427	164.410	143697	0	150
2023.04.04	00:00:00	164.234	166.411	164.182	164.648	133058	0	150
2023.04.05	00:00:00	164.621	164.671	162.776	163.554	139148	0	150
2023.04.06	00:00:00	163.460	164.111	162.898	163.852	104407	0	150
2023.04.07	00:00:00	163.856	164.314	163.420	164.044	91216	0	150
2023.04.10	00:00:00	164.110	165.497	163.797	165.425	106465	0	150
2023.04.11	00:00:00	165.418	166.192	165.190	166.111	117357	0	150
2023.04.12	00:00:00	166.033	166.595	165.388	166.208	131156	0	150
2023.04.13	00:00:00	166.196	166.853	165.406	166.027	120171	0	150
2023.04.14	00:00:00	166.010	166.236	165.408	166.043	126789	0	150
2023.04.17	00:00:00	165.911	166.631	165.693	166.433	122046	0	150
2023.04.18	00:00:00	166.318	167.009	166.169	166.613	123981	0	150
2023.04.19	00:00:00	166.600	167.971	166.489	167.570	121763	0	150
2023.04.20	00:00:00	167.528	167.705	166.845	167.038	122184	0	150
2023.04.21	00:00:00	166.961	167.085	165.520	166.907	140240	0	150
2023.04.24	00:00:00	166.518	167.723	166.518	167.630	128639	0	150
2023.04.25	00:00:00	167.594	167.956	165.424	165.952	150359	0	150
2023.04.26	00:00:00	165.904	167.012	165.650	166.641	167230	0	150
2023.04.27	00:00:00	166.599	167.498	166.273	167.427	156335	0	150
2023.04.28	00:00:00	167.258	171.170	166.467	171.108	178146	0	150
2023.05.01	00:00:00	170.799	172.097	170.799	171.767	141619	0	150
2023.05.02	00:00:00	171.771	172.326	169.952	170.277	174339	0	150
2023.05.03	00:00:00	170.183	170.378	169.145	169.351	161568	0	150
2023.05.04	00:00:00	169.103	169.540	168.060	168.817	186647	0	150
2023.05.05	00:00:00	168.801	170.618	168.636	170.282	132205	0	150
2023.05.08	00:00:00	170.188	171.069	170.181	170.504	116775	0	150
2023.05.09	00:00:00	170.351	170.709	169.856	170.668	144232	0	150
