<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.22	18:00:00	1.06451	1.06481	1.06406	1.06473	3536	0	0
2024.04.22	19:00:00	1.06473	1.06509	1.06462	1.06488	2591	0	0
2024.04.22	20:00:00	1.06488	1.06578	1.06481	1.06574	2444	0	0
2024.04.22	21:00:00	1.06574	1.06608	1.06543	1.06587	2246	0	0
2024.04.22	22:00:00	1.06586	1.06586	1.06506	1.06520	2458	0	0
2024.04.22	23:00:00	1.06520	1.06554	1.06504	1.06538	1040	0	0
2024.04.23	00:00:00	1.06539	1.06542	1.06498	1.06508	470	0	0
2024.04.23	01:00:00	1.06508	1.06547	1.06508	1.06544	577	0	0
2024.04.23	02:00:00	1.06544	1.06559	1.06525	1.06539	1014	0	0
2024.04.23	03:00:00	1.06539	1.06594	1.06539	1.06587	2097	0	0
2024.04.23	04:00:00	1.06587	1.06605	1.06534	1.06543	3089	0	0
2024.04.23	05:00:00	1.06543	1.06607	1.06538	1.06585	2197	0	0
2024.04.23	06:00:00	1.06585	1.06589	1.06547	1.06562	1941	0	0
2024.04.23	07:00:00	1.06562	1.06584	1.06542	1.06552	1578	0	0
2024.04.23	08:00:00	1.06552	1.06552	1.06495	1.06510	2052	0	0
2024.04.23	09:00:00	1.06510	1.06510	1.06385	1.06451	3369	0	0
2024.04.23	10:00:00	1.06452	1.06953	1.06435	1.06799	6835	0	0
2024.04.23	11:00:00	1.06799	1.06831	1.06693	1.06708	4970	0	0
2024.04.23	12:00:00	1.06708	1.06708	1.06562	1.06594	3709	0	0
2024.04.23	13:00:00	1.06594	1.06628	1.06533	1.06550	3076	0	0
2024.04.23	14:00:00	1.06550	1.06781	1.06549	1.06747	3750	0	0
2024.04.23	15:00:00	1.06747	1.06769	1.06641	1.06722	4430	0	0
2024.04.23	16:00:00	1.06721	1.07100	1.06601	1.07014	6233	0	0
2024.04.23	17:00:00	1.07014	1.07115	1.06905	1.06985	9162	0	0
2024.04.23	18:00:00	1.06985	1.07035	1.06901	1.06947	5114	0	0
2024.04.23	19:00:00	1.06947	1.07024	1.06923	1.07000	3326	0	0
2024.04.23	20:00:00	1.07000	1.07078	1.06993	1.07050	3231	0	0
2024.04.23	21:00:00	1.07050	1.07076	1.07019	1.07039	2721	0	0
